children,dob_years,education,family_status,gender,income_type,debt,total_income,purpose,purpose_lemm
0,34,Среднее,Гражданский брак,M,Госслужащий,0,178104.34092963437,сыграть свадьбу,Свадьба
1,54,Среднее,В разводе,F,Сотрудник,0,111357.78354138463,покупка жилья для семьи,Недвижимость
1,42,Высшее,Женат / замужем,F,Сотрудник,0,120809.3778348492,покупка жилья для семьи,Недвижимость
0,55,Среднее,Гражданский брак,F,Компаньон,1,167468.1012224594,недвижимость,Недвижимость
0,36,Высшее,Женат / замужем,M,Сотрудник,0,249939.04361739816,покупка жилой недвижимости,Недвижимость
0,51,Среднее,В разводе,F,Сотрудник,0,191697.932766704,образование,Образование
0,38,Среднее,Женат / замужем,M,Сотрудник,1,157616.42329707142,ремонт жилью,Недвижимость
2,32,Среднее,Женат / замужем,M,Сотрудник,0,49980.4893343072,строительство жилой недвижимости,Недвижимость
0,59,Среднее,В разводе,F,Сотрудник,0,117461.33024261506,заняться высшим образованием,Образование
2,43,Высшее,Женат / замужем,M,Сотрудник,0,272626.63048462657,свой автомобиль,Автомобиль
0,57,Высшее,Женат / замужем,M,Пенсионер,0,100214.79167731352,операции с жильем,Недвижимость
0,60,Среднее,Гражданский брак,F,Пенсионер,0,81048.31548227588,заняться высшим образованием,Образование
0,38,Среднее,Женат / замужем,M,Сотрудник,0,244630.8143847852,заняться образованием,Образование
0,46,Высшее,Женат / замужем,F,Компаньон,0,346612.52941300604,получение высшего образования,Образование
0,52,Среднее,Женат / замужем,F,Сотрудник,1,125908.92339386408,операции с жильем,Недвижимость
0,51,Среднее,Гражданский брак,F,Сотрудник,0,221201.00135961507,жилье,Недвижимость
0,56,Высшее,Женат / замужем,F,Сотрудник,0,243726.8051343232,сделка с автомобилем,Автомобиль
0,59,Среднее,Женат / замужем,M,Пенсионер,1,181507.9371010158,недвижимость,Недвижимость
1,39,Высшее,Женат / замужем,M,Сотрудник,0,187935.5165280917,строительство недвижимости,Недвижимость
2,34,Среднее,Женат / замужем,M,Компаньон,0,149836.476406036,недвижимость,Недвижимость
0,33,Высшее,Женат / замужем,M,Компаньон,0,201096.00750948425,строительство недвижимости,Недвижимость
0,67,Среднее,Женат / замужем,M,Пенсионер,0,,дополнительное образование,Образование
1,52,Среднее,Женат / замужем,M,Сотрудник,0,134182.37692385845,образование,Образование
0,38,Среднее,Не женат / не замужем,F,Сотрудник,0,322413.9398870771,операции с жильем,Недвижимость
0,61,Среднее,Женат / замужем,F,Пенсионер,0,439443.3467837393,покупка недвижимости,Недвижимость
0,50,Среднее,Вдовец / вдова,F,Сотрудник,0,,автомобиль,Автомобиль
0,66,Среднее,Не женат / не замужем,F,Пенсионер,0,63392.48378368706,строительство жилой недвижимости,Недвижимость
0,50,Среднее,Гражданский брак,F,Компаньон,0,,покупка жилой недвижимости,Недвижимость
0,41,Среднее,Женат / замужем,F,Сотрудник,0,,профильное образование,Образование
0,56,Среднее,Гражданский брак,F,Пенсионер,1,91719.83745578842,на проведение свадьбы,Свадьба
0,53,Среднее,Женат / замужем,M,Сотрудник,0,388896.9452952335,сделка с подержанным автомобилем,Автомобиль
0,48,Высшее,Женат / замужем,F,Сотрудник,0,181911.77559521352,покупка жилой недвижимости,Недвижимость
0,39,Высшее,Женат / замужем,F,Компаньон,0,180541.2307311409,операции с коммерческой недвижимостью,Недвижимость
0,51,Среднее,Женат / замужем,F,Сотрудник,0,,покупка коммерческой недвижимости,Недвижимость
2,32,Среднее,Женат / замужем,F,Сотрудник,0,34137.472411103976,покупка жилья для семьи,Недвижимость
0,28,Среднее,Гражданский брак,F,Сотрудник,0,76028.25015225084,на проведение свадьбы,Свадьба
0,37,Высшее,Женат / замужем,M,Сотрудник,1,192093.2287012369,операции с недвижимостью,Недвижимость
0,34,Среднее,Женат / замужем,M,Сотрудник,0,105098.09039314548,покупка жилья для сдачи,Недвижимость
0,66,Среднее,В разводе,F,Госслужащий,0,173575.1624646106,автомобиль,Автомобиль
0,28,Высшее,В разводе,F,Сотрудник,0,260612.87923462488,жилье,Недвижимость
1,30,Среднее,Гражданский брак,M,Компаньон,0,868543.3102068405,операции со своей недвижимостью,Недвижимость
0,30,Высшее,Женат / замужем,M,Компаньон,0,862447.7239853884,ремонт жилью,Недвижимость
0,52,Среднее,Женат / замужем,M,Сотрудник,0,86016.68067338629,сделка с автомобилем,Автомобиль
0,27,Среднее,Гражданский брак,M,Компаньон,0,492776.183333885,высшее образование,Образование
2,26,Среднее,Женат / замужем,F,Компаньон,0,230161.05620430363,ремонт жилью,Недвижимость
0,52,Среднее,Женат / замужем,M,Сотрудник,0,162444.58273385413,сделка с автомобилем,Автомобиль
0,41,Среднее,Гражданский брак,F,Сотрудник,0,51190.813476550575,сыграть свадьбу,Свадьба
1,51,Среднее,Гражданский брак,F,Пенсионер,0,94761.78078994909,на проведение свадьбы,Свадьба
3,32,Высшее,Гражданский брак,F,Компаньон,0,155791.28699899765,на проведение свадьбы,Свадьба
0,47,Высшее,Женат / замужем,F,Госслужащий,0,196634.84671643988,недвижимость,Недвижимость
0,31,Неоконченное высшее,Гражданский брак,F,Сотрудник,0,200861.05487815355,свадьба,Свадьба
0,60,Среднее,Женат / замужем,F,Пенсионер,1,149074.72977375874,дополнительное образование,Образование
2,37,Высшее,Женат / замужем,M,Сотрудник,0,,операции с недвижимостью,Недвижимость
1,42,Среднее,Гражданский брак,F,Сотрудник,0,182812.22008434453,свадьба,Свадьба
0,60,Среднее,Женат / замужем,M,Пенсионер,0,114246.89113054363,строительство недвижимости,Недвижимость
0,61,Среднее,Женат / замужем,F,Пенсионер,0,338390.3032263663,высшее образование,Образование
2,39,Высшее,Женат / замужем,F,Сотрудник,0,97473.57388980592,автомобили,Автомобиль
0,53,Среднее,Женат / замужем,M,Сотрудник,0,227540.7127815239,ремонт жилью,Недвижимость
0,49,Среднее,Женат / замужем,M,Сотрудник,0,,строительство недвижимости,Недвижимость
0,23,Среднее,Не женат / не замужем,F,Сотрудник,0,,сделка с подержанным автомобилем,Автомобиль
1,38,Среднее,Женат / замужем,F,Сотрудник,0,171730.2917432141,покупка жилой недвижимости,Недвижимость
1,43,Среднее,Женат / замужем,F,Сотрудник,0,122536.98083155976,покупка жилой недвижимости,Недвижимость
0,71,Среднее,Вдовец / вдова,F,Пенсионер,0,226489.8130217405,покупка недвижимости,Недвижимость
0,50,Среднее,Женат / замужем,F,Сотрудник,0,,получение дополнительного образования,Образование
0,46,Среднее,Женат / замужем,F,Сотрудник,0,115195.89807785297,недвижимость,Недвижимость
1,52,Среднее,Гражданский брак,F,Госслужащий,0,232299.6592235241,покупка недвижимости,Недвижимость
0,41,Высшее,В разводе,F,Компаньон,0,224381.28271985304,покупка жилья для семьи,Недвижимость
0,60,Среднее,Не женат / не замужем,M,Сотрудник,0,163532.58231066822,высшее образование,Образование
0,57,Среднее,Женат / замужем,F,Пенсионер,0,69822.53395912633,сделка с подержанным автомобилем,Автомобиль
1,59,Среднее,Женат / замужем,F,Пенсионер,0,77260.03956461912,жилье,Недвижимость
0,66,Высшее,Женат / замужем,M,Пенсионер,0,80611.58123217404,строительство жилой недвижимости,Недвижимость
0,55,Среднее,Женат / замужем,M,Сотрудник,0,217739.77358440263,автомобиль,Автомобиль
0,42,Среднее,Гражданский брак,M,Сотрудник,0,,заняться образованием,Образование
1,27,Среднее,Женат / замужем,F,Сотрудник,0,109850.75455461444,операции с недвижимостью,Недвижимость
2,45,Среднее,Женат / замужем,M,Сотрудник,0,142224.1775695144,на покупку своего автомобиля,Автомобиль
0,59,Среднее,Женат / замужем,M,Пенсионер,1,,операции с недвижимостью,Недвижимость
3,34,Высшее,Женат / замужем,M,Сотрудник,0,1091627.5854744776,операции с жильем,Недвижимость
2,27,Среднее,Женат / замужем,M,Сотрудник,1,154555.73094385967,операции со своей недвижимостью,Недвижимость
0,29,Неоконченное высшее,Не женат / не замужем,M,Сотрудник,1,197499.64074117556,автомобили,Автомобиль
0,22,Среднее,Женат / замужем,M,Сотрудник,0,69605.29153994881,высшее образование,Образование
1,48,Среднее,Женат / замужем,F,Сотрудник,0,112149.83046662596,высшее образование,Образование
0,49,Среднее,Женат / замужем,M,Сотрудник,0,155936.50037610414,строительство жилой недвижимости,Недвижимость
1,37,Среднее,Женат / замужем,F,Сотрудник,0,199950.14407476253,покупка жилья для семьи,Недвижимость
0,25,Высшее,Гражданский брак,F,Компаньон,0,54406.44159377272,свадьба,Свадьба
1,59,Среднее,В разводе,F,Пенсионер,0,172587.20377149706,заняться высшим образованием,Образование
1,37,Неоконченное высшее,Не женат / не замужем,M,Сотрудник,0,97263.83866677426,профильное образование,Образование
4,32,Среднее,Гражданский брак,F,Сотрудник,0,119260.66209535382,на проведение свадьбы,Свадьба
2,41,Среднее,Женат / замужем,M,Сотрудник,0,163804.46732386795,покупка жилья,Недвижимость
0,30,Высшее,Женат / замужем,F,Компаньон,0,158647.36626074777,строительство жилой недвижимости,Недвижимость
0,43,Среднее,Не женат / не замужем,F,Компаньон,0,142250.33941499592,получение высшего образования,Образование
0,29,Высшее,Женат / замужем,M,Компаньон,0,171781.97856588275,недвижимость,Недвижимость
2,56,Среднее,Женат / замужем,M,Сотрудник,0,122607.81204840068,покупка своего жилья,Недвижимость
0,49,Высшее,Гражданский брак,F,Сотрудник,0,263983.6404033289,свадьба,Свадьба
1,43,Среднее,Женат / замужем,F,Сотрудник,1,144938.3238409673,покупка жилой недвижимости,Недвижимость
1,40,Неоконченное высшее,Женат / замужем,M,Госслужащий,0,,операции с коммерческой недвижимостью,Недвижимость
0,32,Среднее,Гражданский брак,M,Сотрудник,0,246009.45444828024,покупка жилья,Недвижимость
0,66,Высшее,Женат / замужем,F,Сотрудник,0,145731.028414732,получение высшего образования,Образование
0,42,Среднее,Женат / замужем,F,Компаньон,0,,высшее образование,Образование
2,43,Среднее,Гражданский брак,M,Компаньон,0,271645.0918181904,покупка жилья для семьи,Недвижимость
1,30,Среднее,В разводе,F,Сотрудник,0,,на покупку своего автомобиля,Автомобиль
0,48,Среднее,В разводе,F,Компаньон,0,154304.16623685035,операции с недвижимостью,Недвижимость
0,49,Высшее,Гражданский брак,F,Сотрудник,0,164466.32032483356,на проведение свадьбы,Свадьба
0,62,Среднее,Женат / замужем,M,Пенсионер,0,,покупка коммерческой недвижимости,Недвижимость
0,33,Высшее,Не женат / не замужем,F,Компаньон,0,190868.872424983,строительство собственной недвижимости,Недвижимость
0,43,Среднее,Женат / замужем,M,Сотрудник,0,155588.76679517876,сделка с подержанным автомобилем,Автомобиль
1,41,Высшее,Женат / замужем,F,Сотрудник,1,237931.6782929405,покупка жилья для семьи,Недвижимость
0,49,Среднее,Гражданский брак,M,Компаньон,0,227807.83615129496,сыграть свадьбу,Свадьба
0,45,Среднее,Гражданский брак,F,Компаньон,0,,свадьба,Свадьба
0,57,Среднее,Женат / замужем,F,Пенсионер,0,77564.60261249353,автомобиль,Автомобиль
1,0,Высшее,Женат / замужем,F,Компаньон,0,77936.21828518383,автомобиль,Автомобиль
0,48,Среднее,Не женат / не замужем,M,Сотрудник,0,213881.49216656503,покупка недвижимости,Недвижимость
0,43,Неоконченное высшее,Женат / замужем,F,Сотрудник,0,194682.5000471946,операции с недвижимостью,Недвижимость
1,40,Высшее,В разводе,F,Сотрудник,0,141785.66370552595,строительство собственной недвижимости,Недвижимость
0,59,Среднее,Женат / замужем,M,Пенсионер,0,145439.76792131743,покупка жилья для семьи,Недвижимость
1,52,Среднее,Не женат / не замужем,F,Госслужащий,0,218749.9877816743,покупка недвижимости,Недвижимость
0,51,Высшее,Женат / замужем,F,Сотрудник,0,438259.9959420292,строительство жилой недвижимости,Недвижимость
0,53,Среднее,Не женат / не замужем,M,Пенсионер,0,100147.60168502283,операции со своей недвижимостью,Недвижимость
0,28,Среднее,Гражданский брак,F,Сотрудник,0,83048.09590189853,покупка жилья для сдачи,Недвижимость
0,48,Высшее,Женат / замужем,F,Компаньон,0,372447.3554698519,недвижимость,Недвижимость
1,42,Среднее,Не женат / не замужем,F,Сотрудник,0,168977.07072729632,строительство собственной недвижимости,Недвижимость
1,65,Среднее,Женат / замужем,M,Пенсионер,0,,заняться образованием,Образование
0,43,Среднее,Гражданский брак,F,Компаньон,0,139296.84767747822,свой автомобиль,Автомобиль
0,29,Среднее,Не женат / не замужем,M,Сотрудник,0,,операции с недвижимостью,Недвижимость
0,73,Начальное,Гражданский брак,F,Пенсионер,0,100166.62423735076,на проведение свадьбы,Свадьба
0,30,Высшее,Не женат / не замужем,F,Компаньон,0,72402.20774916191,операции с жильем,Недвижимость
0,38,Высшее,Гражданский брак,F,Компаньон,0,,на проведение свадьбы,Свадьба
0,60,Высшее,Вдовец / вдова,F,Пенсионер,0,114308.8583510246,недвижимость,Недвижимость
0,23,Среднее,Не женат / не замужем,F,Сотрудник,0,114378.68368038088,операции с жильем,Недвижимость
0,37,Среднее,Женат / замужем,F,Сотрудник,0,167383.120804652,покупка коммерческой недвижимости,Недвижимость
0,55,Среднее,В разводе,F,Сотрудник,0,185647.2878630152,заняться высшим образованием,Образование
0,53,Среднее,Женат / замужем,F,Пенсионер,0,131425.0624602951,сделка с подержанным автомобилем,Автомобиль
0,44,Среднее,Женат / замужем,F,Компаньон,0,82960.31127992693,приобретение автомобиля,Автомобиль
1,41,Высшее,Не женат / не замужем,F,Сотрудник,0,200245.87089153563,дополнительное образование,Образование
0,54,Среднее,Гражданский брак,F,Пенсионер,0,113178.7276402518,на проведение свадьбы,Свадьба
1,45,Высшее,Женат / замужем,F,Компаньон,0,197454.3617825209,на покупку своего автомобиля,Автомобиль
0,57,Среднее,Женат / замужем,F,Сотрудник,0,242288.04448537988,операции с жильем,Недвижимость
0,55,Среднее,Женат / замужем,F,Компаньон,0,112719.67643537352,образование,Образование
0,58,Среднее,Женат / замужем,F,Пенсионер,0,111219.92749238662,на покупку подержанного автомобиля,Автомобиль
1,40,Среднее,Женат / замужем,M,Компаньон,1,336082.9877982143,высшее образование,Образование
0,54,Среднее,Женат / замужем,F,Пенсионер,0,112615.35198611916,покупка жилой недвижимости,Недвижимость
1,31,Среднее,Женат / замужем,M,Сотрудник,0,299775.4831015324,заняться образованием,Образование
0,58,Среднее,Не женат / не замужем,F,Сотрудник,0,90486.28515716689,заняться образованием,Образование
0,36,Среднее,Женат / замужем,F,Сотрудник,1,159873.74185135766,строительство жилой недвижимости,Недвижимость
0,58,Среднее,Женат / замужем,F,Сотрудник,0,135522.2413625844,получение высшего образования,Образование
1,41,Среднее,Гражданский брак,F,Сотрудник,0,159418.82281061073,приобретение автомобиля,Автомобиль
0,43,Среднее,Не женат / не замужем,F,Сотрудник,0,284139.5967289732,покупка жилья для сдачи,Недвижимость
0,50,Среднее,Не женат / не замужем,F,Сотрудник,0,96468.19385999376,недвижимость,Недвижимость
0,25,Среднее,Женат / замужем,M,Сотрудник,0,201598.3576602119,покупка жилья для семьи,Недвижимость
0,22,Среднее,Женат / замужем,F,Сотрудник,0,,строительство недвижимости,Недвижимость
1,44,Среднее,Гражданский брак,M,Компаньон,1,302680.3494021261,на проведение свадьбы,Свадьба
0,55,Высшее,Женат / замужем,F,Компаньон,0,138511.37937254162,сделка с подержанным автомобилем,Автомобиль
0,64,Среднее,Вдовец / вдова,F,Сотрудник,0,129847.2443737158,строительство недвижимости,Недвижимость
1,46,Высшее,Женат / замужем,F,Сотрудник,0,110362.31365238706,строительство недвижимости,Недвижимость
2,34,Среднее,Женат / замужем,F,Сотрудник,0,78139.54620590508,получение дополнительного образования,Образование
0,61,Среднее,Женат / замужем,F,Пенсионер,0,108079.11460958104,строительство недвижимости,Недвижимость
0,28,Среднее,В разводе,F,Пенсионер,0,52872.993653564365,автомобили,Автомобиль
0,37,Среднее,Женат / замужем,M,Компаньон,0,297594.7028567981,строительство жилой недвижимости,Недвижимость
0,40,Высшее,Женат / замужем,F,Компаньон,0,213992.74585125552,покупка жилой недвижимости,Недвижимость
0,56,Среднее,Женат / замужем,F,Пенсионер,0,86764.27847663165,покупка жилья для семьи,Недвижимость
0,54,Среднее,Женат / замужем,M,Компаньон,1,126068.61714781931,автомобиль,Автомобиль
0,54,Среднее,Женат / замужем,F,Компаньон,0,,получение дополнительного образования,Образование
1,63,Среднее,Женат / замужем,M,Компаньон,0,177763.38729129612,профильное образование,Образование
1,30,Неоконченное высшее,Женат / замужем,M,Компаньон,0,215446.58682499823,профильное образование,Образование
0,56,Среднее,Гражданский брак,F,Пенсионер,0,138184.98415705725,сыграть свадьбу,Свадьба
0,50,Среднее,Гражданский брак,M,Компаньон,0,,операции с жильем,Недвижимость
0,51,Среднее,Гражданский брак,F,Пенсионер,1,,на проведение свадьбы,Свадьба
0,50,Среднее,Женат / замужем,F,Компаньон,0,,получение образования,Образование
1,31,Среднее,Женат / замужем,F,Сотрудник,0,115395.77641698012,операции с недвижимостью,Недвижимость
1,44,Среднее,Женат / замужем,F,Сотрудник,0,192584.74111282144,операции с жильем,Недвижимость
1,26,Высшее,Женат / замужем,M,Сотрудник,0,214078.9811274637,покупка жилья для семьи,Недвижимость
1,54,Высшее,Женат / замужем,F,Пенсионер,0,54209.43366979539,сделка с автомобилем,Автомобиль
0,48,Высшее,Гражданский брак,F,Компаньон,0,,на проведение свадьбы,Свадьба
0,46,Среднее,В разводе,F,Сотрудник,0,149773.38749929937,на покупку автомобиля,Автомобиль
0,59,Среднее,Женат / замужем,F,Пенсионер,0,293103.11385807337,дополнительное образование,Образование
0,49,Среднее,Женат / замужем,F,Сотрудник,0,57822.16818588197,свой автомобиль,Автомобиль
0,58,Среднее,Не женат / не замужем,F,Сотрудник,0,192334.43189134472,операции с жильем,Недвижимость
1,35,Среднее,Женат / замужем,F,Сотрудник,0,,покупка жилой недвижимости,Недвижимость
0,26,Высшее,Женат / замужем,F,Пенсионер,0,214963.30194093045,покупка недвижимости,Недвижимость
0,52,Высшее,Женат / замужем,F,Пенсионер,1,204556.33805954343,строительство жилой недвижимости,Недвижимость
0,25,Среднее,Не женат / не замужем,F,Сотрудник,0,83201.71974177977,автомобиль,Автомобиль
0,65,Среднее,Женат / замужем,F,Пенсионер,0,52352.253478954495,недвижимость,Недвижимость
0,27,Среднее,Женат / замужем,F,Сотрудник,0,74454.99648394881,сделка с автомобилем,Автомобиль
0,28,Среднее,Не женат / не замужем,M,Компаньон,0,96555.80420413575,строительство жилой недвижимости,Недвижимость
0,51,Среднее,Женат / замужем,F,Пенсионер,0,70773.58968205543,на покупку подержанного автомобиля,Автомобиль
0,65,Среднее,Гражданский брак,F,Пенсионер,0,221898.6521806185,свадьба,Свадьба
1,32,Высшее,Женат / замужем,F,Сотрудник,0,114964.6507957618,сделка с подержанным автомобилем,Автомобиль
1,40,Среднее,Женат / замужем,F,Сотрудник,0,46456.82240889037,заняться образованием,Образование
0,24,Среднее,В разводе,F,Компаньон,0,151846.39503232847,жилье,Недвижимость
0,41,Высшее,Женат / замужем,M,Сотрудник,0,,покупка жилья для сдачи,Недвижимость
0,50,Высшее,Женат / замужем,F,Компаньон,0,185415.4847717988,заняться высшим образованием,Образование
1,25,Среднее,Женат / замужем,F,Сотрудник,0,104796.01990194168,профильное образование,Образование
0,53,Среднее,Гражданский брак,F,Пенсионер,1,228804.9705365747,сыграть свадьбу,Свадьба
0,64,Среднее,Женат / замужем,F,Пенсионер,0,39153.32529794471,операции с жильем,Недвижимость
0,45,Среднее,Женат / замужем,F,Компаньон,0,491886.4330615736,на покупку автомобиля,Автомобиль
1,31,Среднее,Гражданский брак,F,Компаньон,0,104010.89780856764,автомобиль,Автомобиль
0,35,Среднее,Женат / замужем,M,Сотрудник,0,213897.0682220303,высшее образование,Образование
0,27,Высшее,Женат / замужем,F,Компаньон,0,237915.4911412641,покупка жилья для семьи,Недвижимость
0,47,Среднее,Не женат / не замужем,F,Компаньон,1,,ремонт жилью,Недвижимость
3,40,Среднее,Женат / замужем,M,Сотрудник,0,245508.02602167823,заняться высшим образованием,Образование
0,40,Среднее,Женат / замужем,M,Сотрудник,0,341265.2178146332,профильное образование,Образование
0,48,Среднее,Не женат / не замужем,F,Компаньон,0,153955.12233333403,покупка жилья для семьи,Недвижимость
0,40,Среднее,Женат / замужем,M,Сотрудник,0,166472.17645269295,строительство собственной недвижимости,Недвижимость
1,46,Высшее,В разводе,M,Сотрудник,0,149300.83190177236,сделка с подержанным автомобилем,Автомобиль
0,47,Среднее,Не женат / не замужем,F,Сотрудник,0,130990.21744639664,получение образования,Образование
0,60,Среднее,Вдовец / вдова,F,Пенсионер,0,166913.91022498926,строительство жилой недвижимости,Недвижимость
0,56,Среднее,Не женат / не замужем,M,Сотрудник,0,217720.2441605341,строительство жилой недвижимости,Недвижимость
0,35,Высшее,Женат / замужем,F,Сотрудник,0,256892.5115394753,получение образования,Образование
0,64,Высшее,Не женат / не замужем,F,Пенсионер,0,138957.90884241715,приобретение автомобиля,Автомобиль
0,48,Среднее,Женат / замужем,F,Госслужащий,0,,жилье,Недвижимость
0,50,Среднее,Женат / замужем,M,Сотрудник,0,105665.25973004456,ремонт жилью,Недвижимость
0,28,Неоконченное высшее,Женат / замужем,F,Госслужащий,0,122263.37064370654,покупка недвижимости,Недвижимость
0,64,Высшее,Вдовец / вдова,M,Сотрудник,0,345189.4221177893,покупка недвижимости,Недвижимость
2,37,Среднее,Женат / замужем,M,Сотрудник,0,,профильное образование,Образование
1,34,Неоконченное высшее,Женат / замужем,F,Компаньон,1,277610.56662798143,приобретение автомобиля,Автомобиль
2,29,Среднее,Женат / замужем,F,Компаньон,0,66485.99700818257,заняться высшим образованием,Образование
0,52,Высшее,Женат / замужем,F,Сотрудник,0,121086.43170347104,покупка недвижимости,Недвижимость
0,52,Неоконченное высшее,Женат / замужем,M,Компаньон,0,161807.3275639526,получение высшего образования,Образование
2,34,Среднее,Гражданский брак,F,Сотрудник,0,,свадьба,Свадьба
0,23,Высшее,Не женат / не замужем,F,Сотрудник,0,59683.672274376375,операции с жильем,Недвижимость
1,53,Среднее,Женат / замужем,M,Компаньон,0,256941.40911435825,приобретение автомобиля,Автомобиль
1,44,Высшее,Женат / замужем,F,Компаньон,0,280944.2220870722,на покупку подержанного автомобиля,Автомобиль
2,33,Среднее,Женат / замужем,M,Сотрудник,0,126863.59931723216,получение дополнительного образования,Образование
1,44,Высшее,Женат / замужем,F,Сотрудник,1,124315.00999609026,заняться образованием,Образование
1,41,Неоконченное высшее,Женат / замужем,M,Сотрудник,0,,операции с недвижимостью,Недвижимость
0,59,Среднее,Гражданский брак,F,Пенсионер,0,98581.91142966897,жилье,Недвижимость
0,58,Среднее,Гражданский брак,F,Сотрудник,0,394496.8635466732,ремонт жилью,Недвижимость
2,33,Среднее,Женат / замужем,F,Сотрудник,0,111168.28629207816,высшее образование,Образование
0,55,Среднее,Женат / замужем,F,Сотрудник,0,157293.06095110494,сделка с автомобилем,Автомобиль
0,24,Неоконченное высшее,Женат / замужем,M,Сотрудник,0,261021.1536342127,покупка недвижимости,Недвижимость
0,51,Среднее,Женат / замужем,F,Сотрудник,0,172454.73033980018,сделка с автомобилем,Автомобиль
1,45,Среднее,Женат / замужем,M,Сотрудник,0,292884.8222304674,покупка коммерческой недвижимости,Недвижимость
3,30,Среднее,Женат / замужем,M,Сотрудник,0,145172.90031689912,покупка жилья для сдачи,Недвижимость
2,32,Среднее,Женат / замужем,F,Сотрудник,0,77371.0707964784,получение дополнительного образования,Образование
2,33,Высшее,Женат / замужем,F,Госслужащий,0,136829.58148080812,на покупку автомобиля,Автомобиль
0,58,Среднее,Гражданский брак,M,Сотрудник,0,77431.197922885,сыграть свадьбу,Свадьба
2,34,Высшее,Женат / замужем,F,Сотрудник,0,,операции с жильем,Недвижимость
0,58,Среднее,Женат / замужем,M,Сотрудник,0,,покупка жилья,Недвижимость
0,64,Среднее,Не женат / не замужем,F,Пенсионер,0,74136.05021406265,операции с недвижимостью,Недвижимость
2,36,Высшее,Женат / замужем,M,Сотрудник,0,290448.05491361424,операции со своей недвижимостью,Недвижимость
0,47,Среднее,Женат / замужем,F,Сотрудник,0,119804.63979342232,покупка своего жилья,Недвижимость
0,50,Среднее,Женат / замужем,M,Сотрудник,0,230514.5999848848,покупка коммерческой недвижимости,Недвижимость
1,54,Высшее,Женат / замужем,M,Пенсионер,0,553313.883070446,строительство жилой недвижимости,Недвижимость
0,61,Среднее,Женат / замужем,F,Пенсионер,0,71056.06309330885,операции со своей недвижимостью,Недвижимость
0,40,Среднее,Гражданский брак,M,Сотрудник,0,98404.95740015266,на покупку автомобиля,Автомобиль
1,63,Высшее,Женат / замужем,F,Пенсионер,0,180400.8589425225,операции с недвижимостью,Недвижимость
0,32,Среднее,Гражданский брак,F,Сотрудник,0,65985.61363858763,сыграть свадьбу,Свадьба
0,45,Среднее,Не женат / не замужем,F,Сотрудник,0,54882.81390185562,на покупку автомобиля,Автомобиль
0,25,Среднее,Не женат / не замужем,F,Компаньон,0,131910.79764075758,на покупку своего автомобиля,Автомобиль
0,60,Начальное,Гражданский брак,F,Пенсионер,0,101850.75281402448,сыграть свадьбу,Свадьба
0,72,Среднее,Гражданский брак,F,Пенсионер,0,96720.70552652336,дополнительное образование,Образование
0,29,Высшее,Женат / замужем,F,Компаньон,0,174342.2527217396,операции с недвижимостью,Недвижимость
0,29,Среднее,Женат / замужем,F,Сотрудник,1,70813.34828653935,высшее образование,Образование
0,66,Среднее,Гражданский брак,F,Пенсионер,0,,строительство недвижимости,Недвижимость
0,34,Среднее,Гражданский брак,F,Сотрудник,0,208555.96868656197,приобретение автомобиля,Автомобиль
2,38,Среднее,Женат / замужем,F,Сотрудник,0,54303.46753228641,высшее образование,Образование
0,51,Среднее,Женат / замужем,F,Компаньон,0,149088.20464210756,образование,Образование
1,70,Среднее,Вдовец / вдова,F,Пенсионер,0,130612.3596837103,сделка с подержанным автомобилем,Автомобиль
0,50,Среднее,Женат / замужем,F,Сотрудник,1,295467.1361594189,получение дополнительного образования,Образование
3,35,Высшее,Женат / замужем,F,Сотрудник,1,,заняться образованием,Образование
1,55,Среднее,Не женат / не замужем,F,Пенсионер,0,201789.6013617614,операции с коммерческой недвижимостью,Недвижимость
2,27,Среднее,Женат / замужем,F,Компаньон,0,57589.46974717054,недвижимость,Недвижимость
0,46,Среднее,Гражданский брак,M,Компаньон,0,665938.2757000275,свадьба,Свадьба
0,58,Среднее,В разводе,F,Пенсионер,0,71817.84741357865,дополнительное образование,Образование
1,32,Среднее,Не женат / не замужем,F,Сотрудник,0,139660.8079484599,заняться образованием,Образование
0,26,Среднее,Не женат / не замужем,M,Сотрудник,0,68878.30383174412,приобретение автомобиля,Автомобиль
0,44,Высшее,Гражданский брак,F,Госслужащий,0,215170.1625531488,свадьба,Свадьба
0,42,Среднее,Женат / замужем,F,Сотрудник,0,245701.42746369328,на покупку автомобиля,Автомобиль
0,39,Высшее,Женат / замужем,M,Сотрудник,0,124072.72043131916,сделка с автомобилем,Автомобиль
0,49,Среднее,Не женат / не замужем,F,Сотрудник,0,143546.49476391802,высшее образование,Образование
0,47,Среднее,Женат / замужем,F,Пенсионер,0,119178.88209686783,автомобиль,Автомобиль
0,52,Высшее,Женат / замужем,M,Госслужащий,0,565624.6347716175,строительство недвижимости,Недвижимость
2,40,Среднее,Женат / замужем,F,Сотрудник,0,142373.21901683055,покупка коммерческой недвижимости,Недвижимость
0,40,Начальное,Гражданский брак,F,Компаньон,0,71051.52987544335,заняться высшим образованием,Образование
0,52,Среднее,Женат / замужем,F,Сотрудник,0,113434.1219564324,сделка с автомобилем,Автомобиль
1,53,Высшее,Гражданский брак,M,Пенсионер,0,85771.95503522214,свадьба,Свадьба
0,51,Среднее,Женат / замужем,F,Сотрудник,0,113305.30229580852,операции со своей недвижимостью,Недвижимость
